tsne_x,tsne_y,tsne_z,image_filename
20.196419,-5.8202477,-4.641962,abbott-handerson-thayer-flower-studies-1886.jpg
-0.1692543,-2.3222861,-10.696742,abbott-handerson-thayer-frog-1915.jpg
11.268904,7.5953403,-32.462402,abbott-handerson-thayer-girl-arranging-her-hair-1919.jpg
-5.0060134,2.4255657,-37.14736,abbott-handerson-thayer-girl-in-fur-hood-also-known-as-head-of-a-woman-with-fur-lined-hood-1908.jpg
14.307033,4.928248,-35.39921,abbott-handerson-thayer-girl-in-white-also-known-as-margaret-greene-1888.jpg
3.3965397,6.2817926,-32.746502,abbott-handerson-thayer-gladys-detail-1915.jpg
15.310853,5.835326,-9.853951,abbott-handerson-thayer-half-draped-figure-1885.jpg
-2.3519244,15.114273,-24.133156,abbott-handerson-thayer-harry-whiting-nephew-of-the-artist-study-1905.jpg
25.192385,4.764347,-33.568985,abbott-handerson-thayer-head-of-a-boy-recto-1919.jpg
-10.742277,-2.4015117,-39.34367,abbott-handerson-thayer-head-of-a-girl-verso-1919.jpg
-8.976939,-3.575226,-24.384878,abbott-handerson-thayer-jessie-jay-burge-1880.jpg
5.734679,-4.44468,5.8607545,abbott-handerson-thayer-landscape-at-fontainebleau-forest-1876.jpg
9.792013,3.5204797,-18.18661,abbott-handerson-thayer-lion-at-rest.jpg
9.951482,-9.940459,5.1289144,abbott-handerson-thayer-male-wood-duck-in-a-forest-pool-1909.jpg
3.4026186,8.065553,-32.006428,abbott-handerson-thayer-margaret-mackittrick-1903.jpg
-7.4199786,-1.9143991,-26.474833,abbott-handerson-thayer-meditation-1903.jpg
19.049324,6.1786165,-9.4733515,abbott-handerson-thayer-minerva-in-a-chariot-1894.jpg
17.079632,-26.447655,-24.356714,abbott-handerson-thayer-monadnock-1911.jpg
-7.3876705,-32.51605,-21.04968,abbott-handerson-thayer-monadnock-1917.jpg
12.9156885,29.569761,-29.575771,abbott-handerson-thayer-monadnock-angel-1921.jpg
-8.8742285,-32.28636,-19.701077,abbott-handerson-thayer-monadnock-in-winter-1904.jpg
-9.695189,-32.151558,-19.015274,abbott-handerson-thayer-monadnock-no-2-1912.jpg
-6.4660177,-32.66469,-21.827774,abbott-handerson-thayer-monadnock-winter-sunrise-1919.jpg
-41.874146,6.210211,-14.688852,abbott-handerson-thayer-mother-and-child-1887.jpg
16.436548,-23.99601,-22.650208,abbott-handerson-thayer-mount-monadnock-1887.jpg
-7.905543,-32.431465,-20.590565,abbott-handerson-thayer-mount-monadnock-1914.jpg
36.73834,7.9090405,-25.725,abbott-handerson-thayer-my-children-1897.jpg
12.921307,29.5715,-29.578522,abbott-handerson-thayer-noon-1921.jpg
6.1990743,2.3699396,-13.762716,abbott-handerson-thayer-oil-sketch-of-a-young-boy.jpg
21.156172,-26.907936,-16.508205,abbott-handerson-thayer-peacock-in-the-woods-1907.jpg
-2.6277533,8.700113,-35.487267,abbott-handerson-thayer-pensive-model.jpg
